Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,19909,74118: 34; 62063: 26; 43034: 26
COL01,0,100.0,integer,34,"1: 19,909; 2: 19,083; 3: 17,226"
COL03,0,100.0,integer,9,"3: 60,322; 1: 19,909; 2: 17,636"
COL04,0,100.0,integer,2,"1: 52,397; 2: 51,973"
COL05,0,100.0,integer,100,"10: 3,583; 12: 3,506; 8: 3,416"
COL06,14309,86.29012168247581,integer,3,"1: 67,501; 2: 22,560"
COL07,35885,65.6175146114784,integer,3,"1: 34,313; 2: 34,172"
COL08,36869,64.6747149564051,integer,55,"16: 8,277; 23: 5,885; 14: 5,566"
COL09,14309,86.29012168247581,integer,7,"4: 33,131; 1: 26,145; 5: 21,213"
COL10,27053,74.0797163935997,integer,5,"1: 39,221; 4: 34,815; 2: 2,982"
