Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,26961,6031026: 25; 4051064: 24; 13074097: 22
COL01,0,100.0,integer,25,"1: 26,961; 2: 25,761; 3: 22,805"
COL03,0,100.0,integer,9,"3: 72,781; 1: 26,961; 2: 23,609"
COL04,0,100.0,integer,2,"1: 65,792; 2: 65,173"
COL05,0,100.0,integer,100,"15: 4,336; 16: 4,280; 12: 4,175"
COL06,11374,91.31523689535372,integer,3,"1: 91,434; 2: 28,157"
COL07,39531,69.81559958767609,integer,3,"2: 52,377; 1: 39,057"
COL08,39531,69.81559958767609,integer,56,"23: 10,689; 16: 10,132; 15: 7,958"
COL09,22656,82.70072156683084,integer,7,"1: 36,584; 5: 29,524; 4: 28,811"
COL10,22656,82.70072156683084,integer,5,"1: 52,773; 4: 51,095; 2: 4,068"
