Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,30910,6112066: 24; 4102098: 21; 22053082: 20
DYCOL01,0,100.0,integer,24,"1: 30,910; 2: 29,477; 3: 25,624"
DYCOL03,0,100.0,integer,9,"3: 70,062; 1: 30,910; 2: 26,851"
DYCOL04,0,100.0,integer,2,"2: 67,693; 1: 67,577"
DYCOL05,0,100.0,integer,100,"18: 4,090; 17: 4,011; 15: 3,824"
DYCOL06,11280,91.66112220004436,integer,3,"1: 97,721; 2: 26,269"
DYCOL07,31521,76.69771567975161,integer,3,"2: 69,189; 1: 34,560"
DYCOL08,37549,72.24144303984623,string,70,"106: 16,312; 214: 10,825; 105: 5,291"
DYCOL09,20020,85.19997042951135,integer,7,"1: 41,555; 5: 30,617; 4: 25,522"
DYCOL10,20020,85.19997042951135,integer,5,"1: 60,262; 4: 49,965; 2: 4,479"
