Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,27464,6031030: 29; 6031025: 28; 6113101: 26
COL01,0,100.0,integer,29,"1: 27,464; 2: 26,308; 3: 23,686"
COL03,0,100.0,integer,9,"3: 79,216; 1: 27,464; 2: 24,269"
COL04,0,100.0,integer,2,"1: 70,112; 2: 69,729"
COL05,0,100.0,integer,100,"14: 4,628; 13: 4,611; 15: 4,572"
COL06,13774,90.150242060626,integer,3,"1: 95,866; 2: 30,201"
COL07,43975,68.55357155626747,integer,3,"2: 51,547; 1: 44,319"
COL08,43975,68.55357155626747,integer,59,"16: 11,064; 23: 10,131; 15: 7,103"
COL09,27837,80.09382083938186,integer,7,"1: 38,520; 4: 31,422; 5: 29,794"
COL10,27837,80.09382083938186,integer,5,"1: 54,580; 4: 52,732; 2: 4,329"
