Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,17477,6031024: 26; 22051032: 24; 6151114: 23
COL01,0,100.0,integer,26,"1: 17,477; 2: 16,773; 3: 15,158"
COL03,0,100.0,integer,9,"3: 50,359; 1: 17,477; 2: 15,566"
COL04,0,100.0,integer,2,"1: 44,653; 2: 44,382"
COL05,0,100.0,integer,100,"14: 2,964; 13: 2,913; 12: 2,904"
COL06,9527,89.29971359577694,integer,3,"1: 60,262; 2: 19,246"
COL07,28773,67.68349525467514,integer,3,"2: 32,177; 1: 28,085"
COL08,28773,67.68349525467514,integer,59,"16: 7,085; 23: 6,149; 15: 4,697"
COL09,18974,78.6892794968271,integer,7,"1: 24,568; 4: 19,592; 5: 18,761"
COL10,18974,78.6892794968271,integer,5,"1: 34,871; 4: 32,392; 2: 2,540"
