Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,18672,43044: 25; 1072007: 22; 221034: 21
COL01,0,100.0,integer,25,"1: 18,673; 2: 17,758; 3: 15,984"
COL03,0,100.0,integer,9,"3: 60,448; 1: 18,673; 2: 16,310"
COL04,0,100.0,integer,2,"2: 51,550; 1: 51,278"
COL05,0,100.0,integer,100,"5: 3,776; 7: 3,542; 8: 3,519"
COL06,17774,82.71482475590307,integer,3,"1: 58,467; 2: 26,587"
COL07,39882,61.21484420585832,integer,3,"2: 31,564; 1: 31,382"
COL08,44361,56.859026724238525,integer,57,"16: 6,120; 14: 5,451; 15: 5,056"
COL09,18217,82.28400824678104,integer,8,"4: 29,878; 1: 24,047; 5: 21,453"
COL10,31414,69.44995526510289,integer,5,"1: 36,716; 4: 31,051; 2: 3,386"
