Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,10146,9021031: 14; 9052076: 14; 4121101: 14
COL01,0,100.0,integer,17,"1: 14,908; 2: 2,464; 3: 2,148"
COL02,0,100.0,integer,2,"1: 21,189; 2: 823"
COL03,0,100.0,integer,95,"611: 8,389; 612: 5,050; 750: 1,864"
COL04,0,100.0,integer,115,"11: 8,299; 12: 5,146; 174: 1,868"
COL05,0,100.0,integer,3,"2: 14,506; 3: 5,137; 1: 2,369"
COL06,0,100.0,integer,2,"1: 14,145; 2: 7,867"
COL07,0,100.0,integer,857,"0: 17,257; 200000: 208; 100000: 203"
COL08,0,100.0,integer,2820,"0: 9,073; 500000: 231; 300000: 218"
COL09,0,100.0,integer,651,"0: 18,670; 50000: 159; 100000: 139"
COL10,0,100.0,integer,1627,"0: 13,812; 100000: 189; 50000: 187"
COL11,0,100.0,integer,209,"0: 21,213; 20000: 35; 150000: 30"
COL12,0,100.0,integer,3684,"0: 8,319; 1500000: 253; 1000000: 221"
COL13,0,100.0,integer,5367,"0: 5,154; 7200000: 202; 6000000: 186"
