Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,17225,9163205: 21; 1113169: 13; 27061120: 13
COL01,0,100.0,integer,17,"1: 23,469; 2: 3,740; 3: 3,656"
COL02,0,100.0,integer,2,"1: 33,810; 2: 1,222"
COL03,0,100.0,integer,231,"6111: 10,291; 6121: 7,677; 5220: 3,270"
COL04,0,100.0,integer,236,"111: 8,911; 124: 7,792; 130: 2,589"
COL05,0,100.0,integer,3,"2: 22,866; 3: 8,048; 1: 4,118"
COL06,0,100.0,integer,2,"1: 22,307; 2: 12,725"
COL07,0,100.0,integer,1039,"0: 27,485; 500000: 331; 300000: 330"
COL08,0,100.0,integer,4265,"0: 13,311; 500000: 387; 2000000: 336"
COL09,0,100.0,integer,919,"0: 28,488; 100000: 251; 500000: 243"
COL10,0,100.0,integer,2323,"0: 20,313; 200000: 369; 500000: 352"
COL11,0,100.0,integer,314,"0: 33,411; 500000: 70; 250000: 65"
COL12,0,100.0,integer,5791,"0: 12,112; 3000000: 354; 2000000: 321"
COL13,0,100.0,integer,7698,"0: 8,139; 12000000: 382; 18000000: 374"
