Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,12232,13104: 20; 91018: 17; 92305: 15
COL01,0,100.0,integer,23,"1: 17,922; 2: 3,256; 3: 2,554"
COL02,0,100.0,integer,2,"1: 25,826; 2: 754"
COL03,0,100.0,integer,97,"611: 8,962; 612: 6,420; 750: 2,313"
COL04,0,100.0,integer,114,"11: 8,719; 12: 6,546; 174: 2,008"
COL05,0,100.0,integer,3,"2: 17,110; 3: 6,455; 1: 3,015"
COL06,0,100.0,integer,2,"1: 17,193; 2: 9,387"
COL07,0,100.0,integer,978,"0: 21,050; 200000: 217; 100000: 215"
COL08,0,100.0,integer,3109,"0: 11,142; 150000: 256; 500000: 229"
COL09,0,100.0,integer,745,"0: 22,695; 50000: 181; 20000: 142"
COL10,0,100.0,integer,1786,"0: 16,832; 50000: 276; 150000: 231"
COL11,0,100.0,integer,252,"0: 25,510; 150000: 46; 50000: 45"
COL12,0,100.0,integer,4151,"0: 10,366; 1500000: 264; 1000000: 235"
COL13,0,100.0,integer,5766,"0: 6,587; 6000000: 269; 7200000: 253"
