Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,12359,21304538730: 12; 22603659627: 9; 21901592041: 8
DYCOL01,0,100.0,integer,8,"1: 13,056; 2: 1,891; 3: 1,650"
DYCOL02,0,100.0,integer,2,"1: 16,910; 2: 403"
DYCOL03,0,100.0,integer,244,"6111: 3,696; 6121: 3,683; 8322: 1,939"
DYCOL04,0,100.0,integer,262,"1110: 2,956; 1440: 2,769; 49220: 1,137"
DYCOL05,0,100.0,integer,3,"5: 13,843; 6: 2,015; 4: 1,455"
DYCOL06,0,100.0,integer,2,"1: 9,361; 2: 7,952"
DYCOL07,362,97.90908565817593,integer,19,"8: 4,010; 10: 2,237; 5: 1,988"
DYCOL08,370,97.86287760642291,integer,8,"7: 6,020; 6: 5,130; 5: 1,742"
DYCOL09,0,100.0,integer,429,"0: 14,070; 50000000: 186; 30000000: 162"
DYCOL10,0,100.0,integer,1697,"0: 3,981; 100000000: 427; 50000000: 424"
DYCOL11,0,100.0,integer,384,"0: 11,700; 10000000: 501; 20000000: 417"
DYCOL12,0,100.0,integer,1036,"0: 6,584; 20000000: 582; 30000000: 521"
DYCOL13,0,100.0,integer,112,"0: 16,327; 10000000: 91; 5000000: 80"
DYCOL14,0,100.0,integer,3102,"0: 2,336; 600000000: 362; 1200000000: 287"
DYCOL15,405,97.66071738000348,integer,3106,"0: 1,661; 600000000: 553; 1200000000: 315"
