Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,14325,20306078232: 10; 21005244623: 9; 20312080325: 9
DYCOL01,0,100.0,integer,12,"1: 15,661; 2: 2,900; 3: 2,026"
DYCOL02,0,100.0,integer,2,"1: 21,391; 2: 431"
DYCOL03,0,100.0,integer,210,"6121: 5,243; 6111: 5,110; 5220: 2,336"
DYCOL04,0,100.0,integer,269,"1110: 4,006; 1440: 3,586; 1411: 1,455"
DYCOL05,0,100.0,integer,3,"5: 16,251; 6: 3,554; 4: 2,017"
DYCOL06,0,100.0,integer,2,"1: 12,846; 2: 8,976"
DYCOL07,351,98.39153148199064,integer,20,"8: 4,396; 5: 2,709; 10: 2,605"
DYCOL08,347,98.409861607552,integer,9,"7: 8,889; 6: 5,788; 5: 2,022"
DYCOL09,5253,75.92796260654386,integer,444,"0: 12,132; 5000000: 280; 3000000: 278"
DYCOL10,1259,94.2305929795619,integer,1560,"0: 4,285; 20000000: 650; 30000000: 524"
DYCOL11,4217,80.67546512693612,integer,357,"0: 11,628; 5000000: 603; 10000000: 575"
DYCOL12,2252,89.68013930895427,integer,1146,"0: 6,713; 5000000: 614; 10000000: 549"
DYCOL13,5944,72.7614334158189,integer,143,"0: 14,589; 2000000: 122; 1000000: 119"
DYCOL14,832,96.1873338832371,integer,3148,"0: 3,156; 120000000: 412; 60000000: 402"
DYCOL15,0,100.0,integer,3307,"0: 3,618; 120000000: 572; 60000000: 408"
