Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,12649,94002: 15; 92092: 14; 94128: 14
COL01,0,100.0,integer,19,"1: 18,746; 2: 3,371; 3: 2,665"
COL02,10,99.96408045977012,integer,3,"1: 26,425; 2: 1,405"
COL03,0,100.0,integer,105,"611: 10,236; 612: 6,971; 750: 2,452"
COL04,0,100.0,integer,125,"11: 8,837; 12: 7,030; 174: 2,405"
COL05,0,100.0,integer,3,"2: 17,741; 3: 6,710; 1: 3,389"
COL06,0,100.0,integer,2,"1: 18,317; 2: 9,523"
COL07,0,100.0,integer,867,"0: 22,139; 100000: 278; 150000: 230"
COL08,0,100.0,integer,2938,"0: 11,598; 300000: 294; 200000: 281"
COL09,0,100.0,integer,695,"0: 23,797; 50000: 225; 100000: 164"
COL10,0,100.0,integer,1693,"0: 17,990; 50000: 250; 100000: 225"
COL11,0,100.0,integer,244,"0: 26,748; 50000: 46; 150000: 40"
COL12,0,100.0,integer,4039,"0: 10,779; 1000000: 251; 1500000: 250"
COL13,0,100.0,integer,5641,"0: 6,889; 6000000: 310; 3600000: 300"
