Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,13217,3032016: 17; 3132075: 14; 9044019: 14
COL01,0,100.0,integer,18,"1: 18,123; 2: 3,397; 3: 2,849"
COL02,0,100.0,integer,2,"1: 26,688; 2: 946"
COL03,0,100.0,integer,222,"6111: 7,740; 6121: 6,697; 5220: 2,429"
COL04,0,100.0,integer,222,"111: 6,666; 124: 6,622; 113: 1,805"
COL05,0,100.0,integer,3,"2: 17,528; 3: 6,615; 1: 3,491"
COL06,0,100.0,integer,2,"1: 17,692; 2: 9,942"
COL07,0,100.0,integer,963,"0: 21,799; 300000: 238; 500000: 231"
COL08,0,100.0,integer,3577,"0: 10,816; 500000: 335; 2000000: 297"
COL09,0,100.0,integer,828,"0: 21,436; 50000: 240; 100000: 222"
COL10,0,100.0,integer,1946,"0: 16,285; 500000: 264; 200000: 250"
COL11,0,100.0,integer,216,"0: 26,691; 500000: 51; 1000000: 45"
COL12,0,100.0,integer,5098,"0: 9,445; 3000000: 296; 2000000: 283"
COL13,0,100.0,integer,6475,"0: 6,662; 18000000: 372; 12000000: 291"
