Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,18443,24040: 2; 62055: 2; 24053: 2
Q1,0,100.0,integer,6,"1: 14,756; 5: 1,426; 3: 1,272"
Q2,0,100.0,integer,18,"3: 5,052; 2: 4,388; 4: 3,689"
Q3,0,100.0,integer,259,"60: 1,234; 100: 1,205; 80: 1,160"
Q4A,0,100.0,integer,12,"1: 9,253; 7: 4,990; 3: 1,346"
Q4B,564,96.94375203207977,integer,12,"5: 6,926; 8: 4,069; 7: 3,964"
Q5_01,0,100.0,integer,2,"2: 16,897; 1: 1,557"
Q5_02,0,100.0,integer,2,"2: 16,103; 1: 2,351"
Q5_03,0,100.0,integer,2,"2: 16,077; 1: 2,377"
Q5_04,0,100.0,integer,2,"1: 10,387; 2: 8,067"
Q5_05,0,100.0,integer,2,"1: 12,706; 2: 5,748"
Q5_06,0,100.0,integer,2,"1: 9,527; 2: 8,927"
Q5_07,0,100.0,integer,2,"1: 10,534; 2: 7,920"
Q5_08,1,99.99458112062426,integer,3,"2: 16,849; 1: 1,604"
Q5_09,0,100.0,integer,2,"2: 17,218; 1: 1,236"
Q5_10,0,100.0,integer,2,"1: 13,261; 2: 5,193"
Q5_11,0,100.0,integer,2,"1: 13,322; 2: 5,132"
Q5_12,0,100.0,integer,2,"2: 16,294; 1: 2,160"
Q5_13,0,100.0,integer,2,"2: 15,007; 1: 3,447"
Q6_1,0,100.0,integer,2,"1: 14,411; 2: 4,043"
Q6_2,0,100.0,integer,2,"1: 15,978; 2: 2,476"
Q6_3,0,100.0,integer,2,"2: 16,898; 1: 1,556"
Q6_4,0,100.0,integer,2,"2: 10,836; 1: 7,618"
Q6_5,0,100.0,integer,2,"2: 14,746; 1: 3,708"
Q6_6,0,100.0,integer,2,"2: 15,867; 1: 2,587"
Q6_7,0,100.0,integer,2,"2: 17,890; 1: 564"
Q6_8,0,100.0,integer,2,"1: 10,487; 2: 7,967"
Q7A,0,100.0,integer,6,"3: 12,588; 1: 4,302; 5: 1,279"
Q7B,169,99.08420938549908,integer,8,"1: 12,122; 5: 2,381; 3: 1,434"
