Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,32152,11001: 1; 109161168: 1; 109162076: 1
Q1,0,100.0,integer,6,"1: 25,459; 3: 3,273; 5: 2,172"
Q2,0,100.0,integer,22,"3: 9,267; 4: 8,694; 2: 5,590"
Q3,0,100.0,integer,284,"100: 3,038; 120: 2,407; 80: 2,157"
Q4,0,100.0,integer,3,"3: 29,716; 1: 1,722; 2: 714"
Q4_1,2436,92.4234884299577,integer,9,"1: 15,364; 2: 5,867; 6: 3,527"
Q5_01,0,100.0,integer,2,"2: 28,223; 1: 3,929"
Q5_02,0,100.0,integer,2,"2: 26,721; 1: 5,431"
Q5_03,0,100.0,integer,2,"2: 26,623; 1: 5,529"
Q5_04,0,100.0,integer,2,"1: 19,216; 2: 12,936"
Q5_05,0,100.0,integer,2,"1: 21,370; 2: 10,782"
Q5_06,0,100.0,integer,2,"1: 20,236; 2: 11,916"
Q5_07,0,100.0,integer,2,"2: 23,340; 1: 8,812"
Q5_08,0,100.0,integer,2,"1: 21,270; 2: 10,882"
Q5_09,0,100.0,integer,2,"2: 25,668; 1: 6,484"
Q5_10,0,100.0,integer,2,"1: 30,095; 2: 2,057"
Q5_11,0,100.0,integer,2,"1: 29,133; 2: 3,019"
Q5_12,0,100.0,integer,2,"2: 19,310; 1: 12,842"
Q5_13,0,100.0,integer,2,"2: 21,401; 1: 10,751"
Q5_14,0,100.0,integer,2,"2: 23,760; 1: 8,392"
Q5_15,0,100.0,integer,2,"2: 31,017; 1: 1,135"
Q5_16,0,100.0,integer,2,"2: 30,491; 1: 1,661"
Q5_17,0,100.0,integer,2,"1: 18,588; 2: 13,564"
Q5_18,0,100.0,integer,2,"2: 30,614; 1: 1,538"
Q6_01,0,100.0,integer,2,"1: 29,825; 2: 2,327"
Q6_02,0,100.0,integer,2,"1: 31,664; 2: 488"
Q6_03,0,100.0,integer,2,"2: 20,923; 1: 11,229"
Q6_04,0,100.0,integer,2,"1: 21,909; 2: 10,243"
Q6_05,0,100.0,integer,2,"2: 21,023; 1: 11,129"
Q6_06,0,100.0,integer,2,"1: 17,048; 2: 15,104"
Q6_07,0,100.0,integer,2,"2: 31,123; 1: 1,029"
Q6_08,0,100.0,integer,2,"1: 24,685; 2: 7,467"
Q6_09,0,100.0,integer,2,"2: 32,092; 1: 60"
Q6_10,0,100.0,integer,2,"2: 31,877; 1: 275"
Q7A,0,100.0,integer,7,"3: 30,417; 1: 1,050; 5: 619"
Q7B,0,100.0,integer,7,"8: 17,461; 10: 11,298; 12: 1,484"
