Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,17477,11001: 1; 107074069: 1; 107074075: 1
Q1,0,100.0,integer,6,"1: 14,029; 3: 1,338; 5: 1,318"
Q2,0,100.0,integer,16,"3: 4,613; 4: 4,553; 2: 3,008"
Q3,0,100.0,integer,257,"100: 1,361; 120: 1,211; 60: 1,034"
Q4,0,100.0,integer,3,"3: 16,285; 1: 782; 2: 410"
Q4_1,1192,93.17960748412199,integer,9,"1: 8,153; 2: 3,030; 6: 2,532"
Q5_01,0,100.0,integer,2,"2: 15,568; 1: 1,909"
Q5_02,0,100.0,integer,2,"2: 15,110; 1: 2,367"
Q5_03,0,100.0,integer,2,"2: 15,215; 1: 2,262"
Q5_04,0,100.0,integer,2,"1: 10,673; 2: 6,804"
Q5_05,0,100.0,integer,2,"1: 11,772; 2: 5,705"
Q5_06,0,100.0,integer,2,"1: 10,688; 2: 6,789"
Q5_07,0,100.0,integer,2,"2: 9,178; 1: 8,299"
Q5_08,0,100.0,integer,2,"2: 10,278; 1: 7,199"
Q5_09,0,100.0,integer,2,"2: 14,629; 1: 2,848"
Q5_10,0,100.0,integer,2,"1: 15,251; 2: 2,226"
Q5_11,0,100.0,integer,2,"1: 15,074; 2: 2,403"
Q5_12,0,100.0,integer,2,"2: 12,399; 1: 5,078"
Q5_13,0,100.0,integer,2,"2: 12,027; 1: 5,450"
Q5_14,0,100.0,integer,2,"2: 16,063; 1: 1,414"
Q5_15,0,100.0,integer,2,"2: 17,295; 1: 182"
Q6_1,0,100.0,integer,2,"1: 15,504; 2: 1,973"
Q6_2,0,100.0,integer,2,"1: 16,893; 2: 584"
Q6_3,0,100.0,integer,2,"2: 12,626; 1: 4,851"
Q6_4,0,100.0,integer,2,"1: 10,349; 2: 7,128"
Q6_5,0,100.0,integer,2,"2: 11,852; 1: 5,625"
Q6_6,0,100.0,integer,2,"2: 11,271; 1: 6,206"
Q6_7,0,100.0,integer,2,"2: 16,604; 1: 873"
Q6_8,0,100.0,integer,2,"1: 12,626; 2: 4,851"
Q6_9,0,100.0,integer,2,"2: 17,321; 1: 156"
Q7A,0,100.0,integer,7,"3: 15,592; 1: 1,330; 5: 512"
Q7B,0,100.0,integer,7,"8: 10,478; 10: 4,793; 12: 850"
