Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,31283,31078: 1; 109052006: 1; 109162069: 1
DYCOL01,0,100.0,integer,7,"1: 23,801; 3: 3,433; 6: 2,301"
DYCOL02,0,100.0,integer,15,"3: 9,991; 4: 9,378; 2: 5,078"
DYCOL03,0,100.0,integer,265,"100: 3,378; 120: 2,366; 80: 2,092"
DYCOL04,0,100.0,integer,3,"3: 26,946; 1: 2,613; 2: 1,724"
DYCOL05,4334,86.1458300035163,integer,10,"1: 14,823; 2: 4,699; 6: 3,030"
DYCOL06,24683,21.09772080682799,integer,2,"1: 6,600"
DYCOL07,22743,27.299172074289547,integer,2,"1: 8,540"
DYCOL08,26781,14.391202889748422,integer,2,"1: 4,502"
DYCOL09,27615,11.725218169612894,integer,2,"1: 3,668"
DYCOL10,15663,49.93127257615958,integer,2,"1: 15,620"
DYCOL11,29880,4.48486398363328,integer,2,"1: 1,403"
DYCOL12,2697,91.37870408848256,integer,2,"1: 28,586"
DYCOL13,13111,58.08905795479973,integer,2,"1: 18,172"
DYCOL14,26381,15.669852635616788,integer,2,"1: 4,902"
DYCOL15,17189,45.05322379567177,integer,2,"1: 14,094"
DYCOL16,25196,19.457852507751817,integer,2,"1: 6,087"
DYCOL17,5055,83.84106383658856,integer,2,"1: 26,228"
DYCOL18,25824,17.45037240673848,integer,2,"1: 5,459"
DYCOL19,1601,94.88220439216187,integer,2,"1: 29,682"
DYCOL20,12835,58.9713262794489,integer,2,"1: 18,448"
DYCOL21,17091,45.36649298340952,integer,2,"1: 14,192"
DYCOL22,13939,55.44225298085222,integer,2,"1: 17,344"
DYCOL23,12738,59.28139884282197,integer,2,"1: 18,545"
DYCOL24,29851,4.57756609020874,integer,2,"1: 1,432"
DYCOL25,30464,2.618035354665471,integer,2,1: 819
DYCOL26,31105,0.5689991369114189,integer,2,1: 178
DYCOL27,31123,0.511459898347344,integer,2,1: 160
DYCOL28,1601,94.88220439216187,integer,3,"1: 29,642; 0: 40"
DYCOL29,201,99.35747850270114,integer,3,"2: 31,081; 0: 1"
DYCOL30,15614,50.087907170028444,integer,3,"3: 15,607; 0: 62"
DYCOL31,5713,81.73768500463511,integer,3,"4: 25,543; 0: 27"
DYCOL32,29102,6.971837739347253,integer,3,"5: 2,049; 0: 132"
DYCOL33,5728,81.68973563916504,integer,3,"6: 25,536; 0: 19"
DYCOL34,5032,83.91458619697599,integer,3,"7: 26,236; 0: 15"
DYCOL35,20511,34.43403765623502,integer,3,"8: 10,761; 0: 11"
DYCOL36,31231,0.16622446696288318,integer,3,9: 47; 0: 5
DYCOL37,30783,1.5983121823354485,integer,2,10: 500
DYCOL38,31214,0.22056708116229284,integer,2,11: 69
DYCOL39,27664,11.568583575744018,integer,2,"12: 3,619"
DYCOL40,28040,10.366652814627752,integer,2,"13: 3,243"
DYCOL41,0,100.0,integer,8,"4: 15,338; 3: 15,302; 1: 365"
DYCOL42,0,100.0,integer,9,"14: 15,237; 11: 12,515; 15: 1,247"
DYCOL43,0,100.0,integer,9,"24: 15,188; 21: 6,719; 23: 4,819"
DYCOL44,30928,1.1348016494581725,integer,2,1: 355
DYCOL45,28357,9.353322891027071,integer,2,"2: 2,926"
DYCOL46,31125,0.5050666496180023,integer,2,1: 158
DYCOL47,29492,5.7251542371255955,integer,2,"2: 1,791"
DYCOL48,31009,0.8758750759198297,integer,2,1: 274
DYCOL49,24909,20.37528370041236,integer,2,"2: 6,374"
DYCOL50,31176,0.3420388070197844,integer,2,1: 107
DYCOL51,30452,2.656394847041521,integer,2,2: 831
DYCOL52,31256,0.08630885784611797,integer,2,1: 27
DYCOL53,31090,0.6169485023814869,integer,2,2: 193
DYCOL54,30860,1.352172106255789,integer,2,1: 423
DYCOL55,31201,0.2621231979030192,integer,2,1: 82
DYCOL56,30704,1.8508455071444607,integer,2,2: 579
DYCOL57,11338,63.756672953361246,integer,2,"1: 19,945"
