Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,19909,1022117: 2; 3053: 1; 1101127: 1
Q1,0,100.0,integer,6,"1: 15,448; 3: 1,871; 5: 1,528"
Q2,0,100.0,integer,25,"4: 5,131; 3: 5,052; 2: 3,442"
Q3,0,100.0,integer,278,"100: 1,357; 120: 1,244; 60: 1,240"
Q4A,0,100.0,integer,10,"1: 12,938; 7: 3,480; 3: 1,293"
Q4B,895,95.50477147162229,integer,10,"5: 10,660; 7: 3,203; 8: 2,689"
Q5_01,0,100.0,integer,2,"2: 17,501; 1: 2,409"
Q5_02,0,100.0,integer,2,"2: 17,198; 1: 2,712"
Q5_03,0,100.0,integer,2,"2: 16,862; 1: 3,048"
Q5_04,0,100.0,integer,2,"1: 13,278; 2: 6,632"
Q5_05,0,100.0,integer,2,"1: 15,743; 2: 4,167"
Q5_06,0,100.0,integer,2,"1: 13,944; 2: 5,966"
Q5_07,0,100.0,integer,2,"1: 11,427; 2: 8,483"
Q5_08,0,100.0,integer,2,"2: 13,873; 1: 6,037"
Q5_09,0,100.0,integer,2,"2: 16,753; 1: 3,157"
Q5_10,0,100.0,integer,2,"1: 16,860; 2: 3,050"
Q5_11,0,100.0,integer,2,"1: 16,875; 2: 3,035"
Q5_12,0,100.0,integer,2,"2: 14,445; 1: 5,465"
Q5_13,0,100.0,integer,2,"2: 13,075; 1: 6,835"
Q6_1,0,100.0,integer,2,"1: 17,501; 2: 2,409"
Q6_2,0,100.0,integer,2,"1: 18,586; 2: 1,324"
Q6_3,0,100.0,integer,2,"2: 14,632; 1: 5,278"
Q6_4,0,100.0,integer,2,"1: 11,437; 2: 8,473"
Q6_5,0,100.0,integer,2,"2: 13,156; 1: 6,754"
Q6_6,0,100.0,integer,2,"2: 14,317; 1: 5,593"
Q6_7,0,100.0,integer,2,"2: 18,712; 1: 1,198"
Q6_8,0,100.0,integer,2,"1: 14,623; 2: 5,287"
Q7A,0,100.0,integer,7,"3: 17,398; 1: 1,857; 5: 529"
Q7B,61,99.69362129583124,integer,8,"1: 11,952; 3: 5,260; 2: 1,043"
