Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,36586,10001: 1; 11020030: 1; 11020024: 1
Q1,0,100.0,integer,6,"1: 29,309; 3: 3,022; 5: 2,626"
Q2,0,100.0,integer,19,"3: 9,433; 4: 9,198; 2: 6,219"
Q3,0,100.0,integer,296,"100: 2,795; 120: 2,311; 80: 2,213"
Q4A,5,99.98633357021811,integer,11,"1: 21,648; 7: 6,786; 3: 2,620"
Q4B,1345,96.32373038867327,integer,10,"5: 17,824; 7: 6,383; 8: 5,402"
Q5_01,0,100.0,integer,2,"2: 32,594; 1: 3,992"
Q5_02,0,100.0,integer,2,"2: 31,328; 1: 5,258"
Q5_03,0,100.0,integer,2,"2: 31,416; 1: 5,170"
Q5_04,0,100.0,integer,2,"1: 22,950; 2: 13,636"
Q5_05,0,100.0,integer,2,"1: 26,952; 2: 9,634"
Q5_06,0,100.0,integer,2,"1: 23,691; 2: 12,895"
Q5_07,0,100.0,integer,2,"1: 20,863; 2: 15,723"
Q5_08,0,100.0,integer,2,"2: 26,273; 1: 10,313"
Q5_09,0,100.0,integer,2,"2: 31,606; 1: 4,980"
Q5_10,0,100.0,integer,2,"1: 30,809; 2: 5,777"
Q5_11,0,100.0,integer,2,"1: 30,541; 2: 6,045"
Q5_12,0,100.0,integer,2,"2: 27,829; 1: 8,757"
Q5_13,0,100.0,integer,2,"2: 25,659; 1: 10,927"
Q6_1,0,100.0,integer,2,"1: 31,744; 2: 4,842"
Q6_2,0,100.0,integer,2,"1: 34,410; 2: 2,176"
Q6_3,0,100.0,integer,2,"2: 27,912; 1: 8,674"
Q6_4,0,100.0,integer,2,"1: 20,685; 2: 15,901"
Q6_5,0,100.0,integer,2,"2: 25,179; 1: 11,407"
Q6_6,0,100.0,integer,2,"2: 25,429; 1: 11,157"
Q6_7,0,100.0,integer,2,"2: 34,960; 1: 1,626"
Q6_8,0,100.0,integer,2,"1: 25,877; 2: 10,709"
Q7A,2,99.99453342808725,integer,8,"3: 31,402; 1: 3,567; 5: 1,451"
Q7B,3,99.99180014213087,integer,8,"8: 22,811; 10: 8,577; 12: 2,402"
