Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,11204,1232894: 8; 1233723: 6; 71084: 6
COL01,0,100.0,integer,19,"1: 9,650; 3: 2,130; 2: 1,345"
COL02,0,100.0,string,238,"956: 1,744; ---: 1,465; 985: 755"
COL03,0,100.0,string,282,"5101: 2,151; 9100: 1,888; 9310: 1,609"
COL04,0,100.0,integer,2,"2: 8,766; 1: 6,047"
COL05,0,100.0,integer,3704,"0: 2,674; 150000: 688; 120000: 456"
COL06,0,100.0,integer,5139,1800000: 332; 1200000: 249; 300000: 221
COL07,0,100.0,integer,4637,"0: 2,678; 150000: 655; 120000: 442"
COL08,0,100.0,integer,5448,1800000: 453; 1200000: 299; 1440000: 243
COL09,0,100.0,integer,622,"0: 13,061; 30000: 93; 50000: 73"
COL10,0,100.0,integer,1196,"0: 7,842; 100000: 1,944; 200000: 373"
COL11,0,100.0,integer,4867,"0: 2,676; 150000: 618; 120000: 426"
COL12,0,100.0,integer,6325,1800000: 327; 1200000: 246; 300000: 223
