Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,19107,20710170332: 6; 23003661825: 6; 12313514826: 6
DYCOL01,0,100.0,integer,13,"1: 15,329; 3: 3,872; 2: 2,313"
DYCOL02,0,100.0,integer,2,"1: 21,128; 2: 2,677"
DYCOL03,11352,52.31253938248267,string,374,"9314: 2,071; 5224: 709; 9211: 459"
DYCOL04,12453,47.68746061751733,string,326,"41000: 3,400; 01110: 763; 01610: 631"
DYCOL05,0,100.0,integer,3,"3: 19,417; 1: 4,325; 2: 63"
DYCOL06,2466,89.64083175803403,integer,20,"8: 12,460; 10: 2,687; 9: 1,623"
DYCOL07,2465,89.64503255618568,integer,9,"6: 9,982; 5: 3,339; 4: 2,622"
DYCOL08,0,100.0,integer,1294,"0: 2,922; 12000000: 1,406; 10000000: 1,387"
DYCOL09,0,100.0,integer,3226,120000000: 982; 60000000: 829; 96000000: 671
DYCOL10,129,99.4580970384373,integer,2399,"0: 2,840; 10000000: 1,292; 12000000: 1,172"
DYCOL11,13,99.94538962402856,integer,3532,"120000000: 1,067; 60000000: 840; 144000000: 723"
DYCOL12,5795,75.65637471119513,integer,210,"0: 16,552; 2000000: 253; 1000000: 201"
DYCOL13,4111,82.73051879857172,integer,582,"0: 12,162; 10000000: 628; 15000000: 429"
DYCOL14,0,100.0,integer,2482,"0: 2,923; 10000000: 1,259; 12000000: 1,138"
DYCOL15,0,100.0,integer,5055,120000000: 939; 60000000: 813; 96000000: 656
