Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,13036,26011015: 7; 27063074: 7; 22063068: 7
COL01,0,100.0,integer,13,"1: 10,932; 3: 2,877; 2: 1,670"
COL02,0,100.0,integer,2,"1: 15,380; 2: 2,811"
COL03,0,100.0,integer,318,"9314: 3,405; 9211: 2,185; 2320: 586"
COL04,0,100.0,integer,299,"4521: 3,884; 111: 945; 8021: 776"
COL05,0,100.0,integer,3,"3: 13,127; 1: 4,970; 2: 94"
COL06,0,100.0,integer,3188,"0: 3,322; 1200000: 659; 1500000: 572"
COL07,0,100.0,integer,4978,6000000: 390; 3000000: 337; 7200000: 312
COL08,0,100.0,integer,4023,"0: 3,333; 1200000: 579; 600000: 544"
COL09,0,100.0,integer,5740,6000000: 414; 12000000: 334; 3000000: 334
COL10,0,100.0,integer,532,"0: 16,297; 200000: 112; 1000000: 105"
COL11,0,100.0,integer,1256,"0: 11,433; 1000000: 1,836; 1500000: 269"
COL12,0,100.0,integer,4265,"0: 3,332; 1200000: 550; 600000: 541"
COL13,0,100.0,integer,6391,6000000: 383; 3000000: 331; 7200000: 305
