Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,15133,118014018: 9; 23011004: 9; 2073125: 8
COL01,0,100.0,integer,16,"1: 12,974; 3: 3,286; 2: 1,844"
COL02,0,100.0,integer,2,"1: 17,070; 2: 4,038"
COL03,0,100.0,integer,326,"9314: 3,644; 9211: 2,958; 2320: 662"
COL04,0,100.0,integer,305,"4521: 4,261; 111: 1,342; 8021: 829"
COL05,0,100.0,integer,3,"3: 14,610; 1: 6,397; 2: 101"
COL06,0,100.0,integer,4477,"0: 4,798; 600000: 725; 300000: 720"
COL07,0,100.0,integer,6496,3000000: 469; 1500000: 432; 3600000: 391
COL08,0,100.0,integer,5367,"0: 4,808; 300000: 729; 600000: 700"
COL09,0,100.0,integer,6874,3000000: 473; 3600000: 432; 1500000: 428
COL10,0,100.0,integer,805,"0: 18,968; 200000: 125; 100000: 113"
COL11,0,100.0,integer,1753,"0: 13,405; 500000: 532; 470000: 372"
COL12,0,100.0,integer,5527,"0: 4,804; 300000: 723; 600000: 672"
COL13,0,100.0,integer,7498,3000000: 459; 1500000: 431; 3600000: 393
