Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,17598,109162140: 9; 27073169: 8; 27051082: 8
COL01,0,100.0,integer,15,"1: 14,466; 3: 4,109; 2: 2,179"
COL02,0,100.0,integer,2,"1: 20,675; 2: 3,922"
COL03,0,100.0,integer,337,"9314: 4,597; 9211: 3,236; 2320: 833"
COL04,0,100.0,integer,308,"4521: 5,269; 111: 1,481; 8021: 1,077"
COL05,0,100.0,integer,3,"3: 17,594; 1: 6,856; 2: 147"
COL06,0,100.0,integer,4338,"0: 4,779; 600000: 988; 500000: 756"
COL07,0,100.0,integer,6549,3000000: 531; 6000000: 524; 3600000: 419
COL08,0,100.0,integer,5621,"0: 4,793; 600000: 1,003; 500000: 766"
COL09,0,100.0,integer,7561,6000000: 580; 3000000: 532; 7200000: 481
COL10,0,100.0,integer,763,"0: 21,920; 200000: 202; 1000000: 193"
COL11,0,100.0,integer,1708,"0: 15,461; 700000: 1,608; 1000000: 607"
COL12,0,100.0,integer,5880,"0: 4,784; 600000: 983; 500000: 763"
COL13,0,100.0,integer,8251,3000000: 525; 6000000: 517; 3600000: 411
