Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,12546,1231108: 11; 214011: 9; 1253048: 8
COL01,0,100.0,integer,18,"1: 10,872; 3: 2,601; 2: 1,534"
COL02,0,100.0,integer,2,"1: 14,048; 2: 3,088"
COL03,0,100.0,integer,116,"931: 2,626; 921: 2,051; 832: 839"
COL04,0,100.0,integer,148,"452: 3,386; 11: 1,515; 752: 979"
COL05,0,100.0,integer,2,"2: 10,827; 1: 6,309"
COL06,0,100.0,integer,3915,"0: 3,617; 300000: 796; 150000: 451"
COL07,0,100.0,integer,5616,1800000: 322; 1200000: 295; 600000: 293
COL08,0,100.0,integer,4812,"0: 3,654; 300000: 774; 150000: 450"
COL09,0,100.0,integer,6259,3600000: 390; 1800000: 338; 3000000: 336
COL10,0,100.0,integer,663,"0: 15,484; 50000: 73; 100000: 64"
COL11,0,100.0,integer,1325,"0: 10,153; 280000: 1,372; 300000: 571"
COL12,0,100.0,integer,4967,"0: 3,625; 300000: 744; 150000: 449"
COL13,0,100.0,integer,6810,1800000: 312; 600000: 288; 1200000: 286
