Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,6726,1024102: 6; 74048: 6; 21135: 6
COL01,0,100.0,integer,16,"1: 5,819; 3: 1,266; 2: 824"
COL02,0,100.0,string,226,"956: 1,185; ---: 872; 133: 476"
COL03,0,100.0,string,246,"5101: 1,451; 9100: 1,071; 9310: 1,011"
COL04,0,100.0,integer,2,"2: 5,329; 1: 3,516"
COL05,0,100.0,integer,2256,"0: 1,789; 150000: 371; 120000: 313"
COL06,0,100.0,integer,3207,1200000: 163; 300000: 158; 600000: 157
COL07,0,100.0,integer,2689,"0: 1,798; 150000: 330; 120000: 300"
COL08,0,100.0,integer,3270,1200000: 213; 1800000: 206; 600000: 169
COL09,0,100.0,integer,318,"0: 7,905; 100000: 85; 30000: 64"
COL10,0,100.0,integer,682,"0: 5,028; 100000: 1,144; 70000: 205"
COL11,0,100.0,integer,2768,"0: 1,793; 150000: 327; 120000: 283"
COL12,0,100.0,integer,3661,1200000: 165; 1800000: 159; 600000: 158
