Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,14957,126014001: 10; 9163195: 10; 118011001: 8
COL01,0,100.0,integer,15,"1: 12,508; 3: 3,367; 2: 1,776"
COL02,0,100.0,integer,2,"1: 17,199; 2: 3,477"
COL03,0,100.0,integer,321,"9314: 3,787; 9211: 2,675; 2331: 661"
COL04,0,100.0,integer,300,"4521: 4,308; 111: 1,204; 8021: 844"
COL05,0,100.0,integer,3,"3: 14,467; 1: 6,089; 2: 120"
COL06,0,100.0,integer,4283,"0: 4,361; 600000: 846; 500000: 673"
COL07,0,100.0,integer,6427,3000000: 502; 1500000: 375; 1800000: 368
COL08,0,100.0,integer,5418,"0: 4,367; 600000: 833; 500000: 662"
COL09,0,100.0,integer,6986,3000000: 518; 6000000: 418; 3600000: 380
COL10,0,100.0,integer,699,"0: 18,759; 200000: 118; 700000: 102"
COL11,0,100.0,integer,1788,"0: 13,066; 562500: 502; 600000: 386"
COL12,0,100.0,integer,5540,"0: 4,363; 600000: 814; 500000: 660"
COL13,0,100.0,integer,7558,3000000: 502; 1500000: 366; 1800000: 365
