Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,19443,22705594414: 7; 21901416815: 6; 12202467226: 6
DYCOL01,0,100.0,integer,12,"1: 15,764; 3: 3,598; 2: 2,175"
DYCOL02,0,100.0,integer,2,"1: 21,175; 2: 2,623"
DYCOL03,0,100.0,integer,318,"9314: 5,771; 9211: 2,931; 5220: 852"
DYCOL04,0,100.0,integer,379,"41000: 5,465; 43900: 1,012; 1110: 923"
DYCOL05,0,100.0,integer,3,"3: 19,155; 1: 4,565; 2: 78"
DYCOL06,2485,89.55794604588621,integer,20,"8: 12,256; 10: 2,701; 9: 1,678"
DYCOL07,2487,89.5495419783175,integer,9,"6: 10,541; 5: 3,416; 7: 2,637"
DYCOL08,0,100.0,integer,1256,"0: 2,721; 8000000: 1,380; 10000000: 1,358"
DYCOL09,0,100.0,integer,3034,60000000: 899; 120000000: 762; 72000000: 736
DYCOL10,146,99.38650306748467,integer,2469,"0: 2,674; 8000000: 1,317; 10000000: 1,110"
DYCOL11,20,99.91595932431296,integer,3619,60000000: 911; 120000000: 879; 96000000: 824
DYCOL12,5367,77.44768467938482,integer,264,"0: 16,626; 1000000: 307; 2000000: 257"
DYCOL13,4122,82.67921674090259,integer,676,"0: 11,685; 6000000: 1,149; 10000000: 702"
DYCOL14,0,100.0,integer,2582,"0: 2,735; 8000000: 1,250; 10000000: 1,107"
DYCOL15,0,100.0,integer,5070,60000000: 868; 72000000: 716; 120000000: 674
