Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,38950,2000025066: 1; 1090076206: 1; 1090088102: 1
MahMorajeh,0,100.0,integer,12,"3: 3,376; 5: 3,287; 7: 3,277"
ShoghlSarparast,665,98.29268292682927,string,8128,"زراعتکار: 2,331; داراي درامد بدون کار: 2,203; داراي درآمد بدون کار: 2,032"
NoeKhn,653,98.32349165596919,integer,3,"1: 38,256; 2: 41"
Takmil,0,100.0,integer,2,"1: 38,284; 2: 666"
TakmilDesc,38483,1.198973042362006,string,7,1: 265; 3: 115; 2: 81
Jaygozin,3,99.99229781771501,integer,3,"2: 33,894; 1: 5,053"
JaygozinDesc1,34002,12.70346598202824,integer,7,"1: 2,170; 2: 1,766; 3: 388"
JaygozinDesc2,38573,0.9679075738125764,string,112,10: 226; 20: 21; مكان خالي از سكنه است: 9
BlkAbdJaygozin,34102,12.446726572528888,integer,1179,1: 388; 3: 209; 2: 193
RadifJaygozin,34102,12.446726572528888,integer,312,4: 91; 1: 84; 10: 79
fStat,0,100.0,integer,5,"5: 21,951; 4: 9,272; 3: 7,720"
fEnt,0,100.0,integer,1603,1: 531; 851: 81; 850: 81
fvfy,4,99.98973042362003,integer,21,"0: 27,790; 1: 6,667; 2: 2,434"
user1,0,100.0,string,35,"Admin: 33,024; a1: 1,021; 2: 733"
user2,38240,1.822849807445448,string,16,Admin: 639; a2: 20; data3: 17
user3,456,98.82926829268293,string,32,"Admin: 32,559; a2: 1,031; 2: 727"
user4,16236,58.31578947368421,string,13,"Admin: 20,577; 2: 656; latifi: 433"
